date,year,month,day,time,hour,minute,direction,type,file_idx,vehicle_count,occupancy,is_public_vehicle,total_electric,is_electric
2022-10-27,2022,10,27,10:40,10,40,In,Lorry,108,1,1.0,0.0,1.0,1
2022-10-27,2022,10,27,10:40,10,40,In,Motorbike,85,1,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:40,10,40,In,Taxi,78,1,2.0,0.0,0.0,0
2022-10-27,2022,10,27,10:40,10,40,In,Van,85,2,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:40,10,40,Out,Bus,85,2,0.0,0.0,0.0,0
2022-10-27,2022,10,27,10:40,10,40,Out,Car,85,10,1.8,0.0,0.0,0
2022-10-27,2022,10,27,10:40,10,40,Out,Taxi,87,1,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:40,10,40,Out,Van,85,2,1.5,0.0,0.0,0
2022-10-27,2022,10,27,10:45,10,45,In,Bus,85,4,52.0,0.0,0.0,0
2022-10-27,2022,10,27,10:45,10,45,In,Car,78,30,1.5333333333333334,0.0,0.0,0
2022-10-27,2022,10,27,10:45,10,45,In,Motorbike,78,1,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:45,10,45,In,Taxi,108,3,2.0,0.0,1.0,1
2022-10-27,2022,10,27,10:45,10,45,In,Van,78,1,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:45,10,45,Out,Bus,87,2,6.000000000000001,0.0,0.0,0
2022-10-27,2022,10,27,10:45,10,45,Out,Car,85,12,2.0,0.0,0.0,0
2022-10-27,2022,10,27,10:45,10,45,Out,Lorry,87,3,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:45,10,45,Out,Taxi,87,2,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:45,10,45,Out,Van,85,1,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:50,10,50,In,Bicycle,78,2,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:50,10,50,In,Bus,78,3,57.333333333333336,0.0,0.0,0
2022-10-27,2022,10,27,10:50,10,50,In,Car,78,28,1.3571428571428572,0.0,0.0,0
2022-10-27,2022,10,27,10:50,10,50,In,Lorry,83,1,2.0,0.0,0.0,0
2022-10-27,2022,10,27,10:50,10,50,In,Motorbike,85,2,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:50,10,50,In,Van,78,3,3.3333333333333335,0.0,0.0,0
2022-10-27,2022,10,27,10:50,10,50,Out,Bus,87,2,4.0,0.0,0.0,0
2022-10-27,2022,10,27,10:50,10,50,Out,Car,85,12,2.0,0.0,0.0,0
2022-10-27,2022,10,27,10:50,10,50,Out,Van,87,1,2.0,0.0,0.0,0
2022-10-27,2022,10,27,10:55,10,55,In,Bicycle,78,4,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:55,10,55,In,Bus,85,3,58.66666666666667,0.0,0.0,0
2022-10-27,2022,10,27,10:55,10,55,In,Car,85,24,1.6666666666666667,0.0,0.0,0
2022-10-27,2022,10,27,10:55,10,55,In,Motorbike,85,1,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:55,10,55,In,Taxi,83,2,1.5,0.0,0.0,0
2022-10-27,2022,10,27,10:55,10,55,In,Van,108,4,1.75,0.0,2.0,1
2022-10-27,2022,10,27,10:55,10,55,Out,Bicycle,87,1,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:55,10,55,Out,Bus,85,2,16.0,0.0,0.0,0
2022-10-27,2022,10,27,10:55,10,55,Out,Car,85,14,2.0,0.0,0.0,0
2022-10-27,2022,10,27,10:55,10,55,Out,Lorry,87,1,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:55,10,55,Out,Motorbike,85,1,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:55,10,55,Out,Taxi,85,1,1.0,0.0,0.0,0
2022-10-27,2022,10,27,10:55,10,55,Out,Van,85,1,1.0,0.0,0.0,0
2022-10-27,2022,10,27,11:00,11,00,In,Bicycle,108,4,1.25,0.0,0.0,0
2022-10-27,2022,10,27,11:00,11,00,In,Bus,83,1,72.0,0.0,0.0,0
2022-10-27,2022,10,27,11:00,11,00,In,Car,108,17,1.6470588235294117,0.0,2.0,1
2022-10-27,2022,10,27,11:00,11,00,In,Scooter,108,1,1.0,0.0,1.0,1
2022-10-27,2022,10,27,11:00,11,00,In,Taxi,83,1,2.0,0.0,0.0,0
2022-10-27,2022,10,27,11:00,11,00,In,Van,108,2,1.5,0.0,0.0,0
2022-10-27,2022,10,27,11:05,11,05,In,Bicycle,83,1,1.0,0.0,0.0,0
2022-10-27,2022,10,27,11:05,11,05,In,Bus,83,1,36.0,0.0,0.0,0
2022-10-27,2022,10,27,11:05,11,05,In,Car,83,7,1.5714285714285714,0.0,0.0,0
2022-10-27,2022,10,27,11:05,11,05,In,Taxi,83,1,2.0,0.0,0.0,0
2022-10-27,2022,10,27,11:10,11,10,In,Bicycle,83,1,1.0,0.0,0.0,0
2022-10-27,2022,10,27,11:10,11,10,In,Bus,83,1,72.0,0.0,0.0,0
2022-10-27,2022,10,27,11:10,11,10,In,Car,83,7,1.7142857142857142,0.0,1.0,1
2022-10-27,2022,10,27,11:10,11,10,In,Lorry,83,1,1.0,0.0,0.0,0
2022-10-27,2022,10,27,11:15,11,15,In,Bus,83,2,54.0,0.0,0.0,0
2022-10-27,2022,10,27,11:15,11,15,In,Car,83,3,1.0,0.0,1.0,1
2022-10-27,2022,10,27,11:15,11,15,In,Taxi,83,1,2.0,0.0,0.0,0
2022-10-27,2022,10,27,11:20,11,20,In,Bus,83,1,36.0,0.0,0.0,0
2022-10-28,2022,10,28,09:30,09,30,In,Bicycle,113,2,1.0,0.0,0.0,0
2022-10-28,2022,10,28,09:30,09,30,In,Bus,113,2,25.6,0.0,0.0,0
2022-10-28,2022,10,28,09:30,09,30,In,Car,113,12,1.0833333333333333,0.0,3.0,1
2022-10-28,2022,10,28,09:35,09,35,In,Bicycle,113,3,1.0,0.0,0.0,0
2022-10-28,2022,10,28,09:35,09,35,In,Bus,113,1,38.4,0.0,0.0,0
2022-10-28,2022,10,28,09:35,09,35,In,Car,113,15,1.1333333333333333,0.0,1.0,1
2022-10-28,2022,10,28,09:35,09,35,In,Lorry,113,1,1.0,0.0,0.0,0
2022-10-28,2022,10,28,09:40,09,40,In,Bicycle,113,2,1.0,0.0,0.0,0
2022-10-28,2022,10,28,09:40,09,40,In,Bus,113,1,64.0,0.0,0.0,0
2022-10-28,2022,10,28,09:40,09,40,In,Car,113,25,1.16,0.0,1.0,1
2022-10-28,2022,10,28,09:40,09,40,In,Motorbike,113,1,1.0,0.0,0.0,0
2022-10-28,2022,10,28,09:45,09,45,In,Bus,113,3,36.266666666666666,0.0,0.0,0
2022-10-28,2022,10,28,09:45,09,45,In,Car,113,17,1.2352941176470589,0.0,1.0,1
2022-10-28,2022,10,28,09:50,09,50,In,Bicycle,113,1,1.0,0.0,0.0,0
2022-10-28,2022,10,28,09:50,09,50,In,Bus,113,3,46.93333333333334,0.0,0.0,0
2022-10-28,2022,10,28,09:50,09,50,In,Car,113,24,1.2916666666666667,0.0,2.0,1
2022-10-28,2022,10,28,09:55,09,55,In,Car,113,28,1.6071428571428572,0.0,2.0,1
2022-10-28,2022,10,28,09:55,09,55,In,Motorbike,113,1,1.0,0.0,0.0,0
2022-10-28,2022,10,28,10:00,10,00,In,Car,113,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:00,10,00,In,Bicycle,24,3,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:00,10,00,In,Bus,8,2,33.6,0.0,0.0,0
2023-10-23,2023,10,23,10:00,10,00,In,Car,24,14,1.3571428571428572,0.0,0.0,0
2023-10-23,2023,10,23,10:00,10,00,In,Motorbike,8,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:00,10,00,Out,Bus,9,2,80.0,0.0,0.0,0
2023-10-23,2023,10,23,10:00,10,00,Out,Car,9,5,1.4,0.0,0.0,0
2023-10-23,2023,10,23,10:00,10,00,Out,Taxi,9,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:05,10,05,In,Bicycle,8,2,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:05,10,05,In,Bus,24,3,58.66666666666667,0.0,0.0,0
2023-10-23,2023,10,23,10:05,10,05,In,Car,24,26,1.4615384615384615,0.0,6.0,1
2023-10-23,2023,10,23,10:05,10,05,Out,Bicycle,9,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:05,10,05,Out,Bus,3,4,61.0,0.0,0.0,0
2023-10-23,2023,10,23,10:05,10,05,Out,Car,3,8,1.125,0.0,0.0,0
2023-10-23,2023,10,23,10:05,10,05,Out,Taxi,3,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:05,10,05,Out,Van,3,1,2.0,0.0,0.0,0
2023-10-23,2023,10,23,10:10,10,10,In,Bicycle,8,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:10,10,10,In,Bus,8,1,56.0,0.0,0.0,0
2023-10-23,2023,10,23,10:10,10,10,In,Car,24,23,1.5217391304347827,0.0,4.0,1
2023-10-23,2023,10,23,10:10,10,10,In,Lorry,24,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:10,10,10,In,Taxi,24,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:10,10,10,In,Van,24,2,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:10,10,10,Out,Bus,3,2,42.0,0.0,0.0,0
2023-10-23,2023,10,23,10:10,10,10,Out,Car,3,11,1.3636363636363635,0.0,0.0,0
2023-10-23,2023,10,23,10:10,10,10,Out,Lorry,9,1,2.0,0.0,0.0,0
2023-10-23,2023,10,23,10:10,10,10,Out,Taxi,3,2,1.5,0.0,0.0,0
2023-10-23,2023,10,23,10:15,10,15,In,Bicycle,8,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:15,10,15,In,Bus,24,4,19.0,0.0,0.0,0
2023-10-23,2023,10,23,10:15,10,15,In,Car,24,16,1.375,0.0,2.0,1
2023-10-23,2023,10,23,10:15,10,15,In,Motorbike,8,2,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:15,10,15,In,Taxi,8,1,2.0,0.0,0.0,0
2023-10-23,2023,10,23,10:15,10,15,In,Van,24,4,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:15,10,15,Out,Bicycle,3,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:15,10,15,Out,Bus,9,2,2.4,0.0,0.0,0
2023-10-23,2023,10,23,10:15,10,15,Out,Car,3,8,1.5,0.0,0.0,0
2023-10-23,2023,10,23,10:15,10,15,Out,Taxi,3,2,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:15,10,15,Out,Van,9,2,2.0,0.0,0.0,0
2023-10-23,2023,10,23,10:20,10,20,In,Bicycle,8,2,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:20,10,20,In,Bus,8,3,44.8,0.0,0.0,0
2023-10-23,2023,10,23,10:20,10,20,In,Car,8,11,1.7272727272727273,0.0,0.0,0
2023-10-23,2023,10,23,10:20,10,20,In,Lorry,24,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:20,10,20,In,Motorbike,8,2,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:20,10,20,In,Van,8,2,2.0,0.0,0.0,0
2023-10-23,2023,10,23,10:20,10,20,Out,Bicycle,9,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:20,10,20,Out,Bus,9,4,42.0,0.0,0.0,0
2023-10-23,2023,10,23,10:20,10,20,Out,Car,9,7,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:20,10,20,Out,Lorry,3,3,1.3333333333333333,0.0,0.0,0
2023-10-23,2023,10,23,10:20,10,20,Out,Taxi,25,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:20,10,20,Out,Van,3,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:25,10,25,In,Bicycle,25,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:25,10,25,In,Bus,24,2,10.0,0.0,0.0,0
2023-10-23,2023,10,23,10:25,10,25,In,Car,24,17,1.5294117647058822,0.0,1.0,1
2023-10-23,2023,10,23,10:25,10,25,In,Van,24,2,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:25,10,25,Out,Bicycle,9,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:25,10,25,Out,Bus,3,3,54.66666666666666,0.0,0.0,0
2023-10-23,2023,10,23,10:25,10,25,Out,Car,9,9,1.3333333333333333,0.0,0.0,0
2023-10-23,2023,10,23,10:25,10,25,Out,Lorry,25,2,1.5,0.0,0.0,0
2023-10-23,2023,10,23,10:25,10,25,Out,Van,3,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:30,10,30,In,Bicycle,24,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:30,10,30,In,Bus,24,3,16.000000000000004,0.0,0.0,0
2023-10-23,2023,10,23,10:30,10,30,In,Car,24,16,1.4375,0.0,1.0,1
2023-10-23,2023,10,23,10:30,10,30,In,Lorry,24,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:30,10,30,In,Taxi,24,1,2.0,0.0,0.0,0
2023-10-23,2023,10,23,10:30,10,30,In,Van,25,2,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:30,10,30,Out,Bicycle,1,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:30,10,30,Out,Bus,1,3,10.666666666666666,3.0,0.0,0
2023-10-23,2023,10,23,10:30,10,30,Out,Car,1,8,0.25,1.0,0.0,0
2023-10-23,2023,10,23,10:30,10,30,Out,Van,1,2,0.75,2.0,0.0,0
2023-10-23,2023,10,23,10:35,10,35,In,Bicycle,64,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:35,10,35,In,Bus,35,2,72.0,0.0,0.0,0
2023-10-23,2023,10,23,10:35,10,35,In,Car,35,26,1.2307692307692308,0.0,0.0,0
2023-10-23,2023,10,23,10:35,10,35,In,Lorry,35,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:35,10,35,In,Van,25,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:35,10,35,Out,Bicycle,25,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:35,10,35,Out,Bus,64,3,54.66666666666666,0.0,0.0,0
2023-10-23,2023,10,23,10:35,10,35,Out,Car,37,6,1.8333333333333333,0.0,0.0,0
2023-10-23,2023,10,23,10:35,10,35,Out,Lorry,1,1,0.5,0.0,0.0,0
2023-10-23,2023,10,23,10:35,10,35,Out,Van,25,2,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:40,10,40,In,Bus,25,2,44.0,0.0,0.0,0
2023-10-23,2023,10,23,10:40,10,40,In,Car,25,19,1.2105263157894737,0.0,1.0,1
2023-10-23,2023,10,23,10:40,10,40,In,Lorry,25,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:40,10,40,In,Taxi,35,2,2.0,0.0,0.0,0
2023-10-23,2023,10,23,10:40,10,40,In,Van,35,2,2.5,0.0,0.0,0
2023-10-23,2023,10,23,10:40,10,40,Out,Bus,1,1,8.0,1.0,0.0,0
2023-10-23,2023,10,23,10:40,10,40,Out,Car,1,6,0.2833333333333333,1.0,0.0,0
2023-10-23,2023,10,23,10:40,10,40,Out,Lorry,1,1,0.5,1.0,0.0,0
2023-10-23,2023,10,23,10:40,10,40,Out,Taxi,1,1,0.2,1.0,0.0,0
2023-10-23,2023,10,23,10:45,10,45,In,Bus,25,3,68.0,0.0,0.0,0
2023-10-23,2023,10,23,10:45,10,45,In,Car,35,26,2.0,0.0,0.0,0
2023-10-23,2023,10,23,10:45,10,45,In,Lorry,25,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:45,10,45,In,Taxi,25,2,2.0,0.0,1.0,1
2023-10-23,2023,10,23,10:45,10,45,In,Van,35,2,1.5,0.0,0.0,0
2023-10-23,2023,10,23,10:45,10,45,Out,Bus,1,2,12.000000000000002,1.0,0.0,0
2023-10-23,2023,10,23,10:45,10,45,Out,Car,1,7,0.2857142857142857,1.0,0.0,0
2023-10-23,2023,10,23,10:45,10,45,Out,Lorry,25,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:45,10,45,Out,Taxi,25,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:45,10,45,Out,Van,1,1,0.5,0.0,0.0,0
2023-10-23,2023,10,23,10:50,10,50,In,Bicycle,54,1,1.0,1.0,0.0,0
2023-10-23,2023,10,23,10:50,10,50,In,Bus,54,1,80.0,1.0,0.0,0
2023-10-23,2023,10,23,10:50,10,50,In,Car,35,24,1.7916666666666667,0.0,0.0,0
2023-10-23,2023,10,23,10:50,10,50,Out,Bus,37,2,8.0,0.0,0.0,0
2023-10-23,2023,10,23,10:50,10,50,Out,Car,1,9,0.2888888888888889,1.0,0.0,0
2023-10-23,2023,10,23,10:50,10,50,Out,Lorry,1,1,0.5,1.0,0.0,0
2023-10-23,2023,10,23,10:50,10,50,Out,Taxi,37,2,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:55,10,55,In,Bicycle,54,2,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:55,10,55,In,Bus,54,2,72.0,2.0,0.0,0
2023-10-23,2023,10,23,10:55,10,55,In,Car,54,28,2.2857142857142856,8.0,0.0,0
2023-10-23,2023,10,23,10:55,10,55,In,Lorry,54,1,5.0,1.0,0.0,0
2023-10-23,2023,10,23,10:55,10,55,In,Van,35,1,1.0,0.0,0.0,0
2023-10-23,2023,10,23,10:55,10,55,Out,Bus,1,2,16.0,2.0,0.0,0
2023-10-23,2023,10,23,10:55,10,55,Out,Car,37,12,1.5,0.0,0.0,0
2023-10-23,2023,10,23,10:55,10,55,Out,Van,37,3,1.0,0.0,0.0,0
2023-10-23,2023,10,23,11:00,11,00,In,Car,35,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,08:45,08,45,In,Bus,43,3,61.33333333333333,0.0,0.0,0
2023-10-24,2023,10,24,08:45,08,45,In,Car,43,21,1.2380952380952381,0.0,1.0,1
2023-10-24,2023,10,24,08:45,08,45,In,Van,43,4,1.0,0.0,0.0,0
2023-10-24,2023,10,24,08:50,08,50,In,Bicycle,43,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,08:50,08,50,In,Car,43,52,1.7307692307692308,0.0,0.0,0
2023-10-24,2023,10,24,08:50,08,50,In,Lorry,43,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,08:50,08,50,In,Taxi,43,1,2.0,0.0,0.0,0
2023-10-24,2023,10,24,08:55,08,55,In,Bicycle,43,2,1.0,0.0,0.0,0
2023-10-24,2023,10,24,08:55,08,55,In,Bus,43,2,80.0,0.0,0.0,0
2023-10-24,2023,10,24,08:55,08,55,In,Car,43,64,1.515625,0.0,3.0,1
2023-10-24,2023,10,24,08:55,08,55,In,Lorry,43,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,08:55,08,55,In,Motorbike,43,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,08:55,08,55,In,Scooter,43,1,1.0,0.0,1.0,1
2023-10-24,2023,10,24,08:55,08,55,In,Taxi,43,3,1.3333333333333333,0.0,1.0,1
2023-10-24,2023,10,24,08:55,08,55,In,Van,43,3,1.6666666666666667,0.0,0.0,0
2023-10-24,2023,10,24,09:00,09,00,In,Bicycle,43,5,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:00,09,00,In,Car,43,59,1.5423728813559323,0.0,1.0,1
2023-10-24,2023,10,24,09:00,09,00,In,Motorbike,43,4,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:00,09,00,In,Taxi,43,2,2.0,0.0,0.0,0
2023-10-24,2023,10,24,09:00,09,00,In,Van,43,1,2.0,0.0,0.0,0
2023-10-24,2023,10,24,09:05,09,05,In,Bicycle,43,4,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:05,09,05,In,Bus,43,3,61.33333333333333,0.0,0.0,0
2023-10-24,2023,10,24,09:05,09,05,In,Car,43,46,1.608695652173913,0.0,2.0,1
2023-10-24,2023,10,24,09:05,09,05,In,Motorbike,43,3,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:05,09,05,In,Taxi,43,2,2.0,0.0,0.0,0
2023-10-24,2023,10,24,09:10,09,10,In,Bicycle,43,2,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:10,09,10,In,Bus,43,1,80.0,0.0,0.0,0
2023-10-24,2023,10,24,09:10,09,10,In,Car,43,49,1.3061224489795917,0.0,2.0,1
2023-10-24,2023,10,24,09:10,09,10,In,Motorbike,43,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:10,09,10,In,Taxi,43,3,2.0,0.0,0.0,0
2023-10-24,2023,10,24,09:10,09,10,In,Van,43,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:15,09,15,In,Bicycle,43,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:15,09,15,In,Bus,43,1,72.0,0.0,0.0,0
2023-10-24,2023,10,24,09:15,09,15,In,Car,43,18,1.2777777777777777,0.0,1.0,1
2023-10-24,2023,10,24,09:15,09,15,In,Taxi,43,1,2.0,0.0,0.0,0
2023-10-24,2023,10,24,09:30,09,30,In,Bus,41,5,60.32,0.0,0.0,0
2023-10-24,2023,10,24,09:30,09,30,In,Car,41,9,2.2222222222222223,0.0,0.0,0
2023-10-24,2023,10,24,09:30,09,30,Out,Bus,14,1,4.0,0.0,0.0,0
2023-10-24,2023,10,24,09:30,09,30,Out,Car,14,4,1.75,0.0,0.0,0
2023-10-24,2023,10,24,09:30,09,30,Out,Taxi,14,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:35,09,35,In,Bicycle,41,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:35,09,35,In,Bus,5,5,33.6,0.0,0.0,0
2023-10-24,2023,10,24,09:35,09,35,In,Car,41,31,1.6451612903225807,0.0,0.0,0
2023-10-24,2023,10,24,09:35,09,35,In,Taxi,41,2,1.5,0.0,0.0,0
2023-10-24,2023,10,24,09:35,09,35,Out,Bus,14,3,29.333333333333336,0.0,0.0,0
2023-10-24,2023,10,24,09:35,09,35,Out,Car,56,4,2.25,0.0,0.0,0
2023-10-24,2023,10,24,09:35,09,35,Out,Lorry,56,2,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:35,09,35,Out,Taxi,14,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:35,09,35,Out,Van,56,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:40,09,40,In,Bicycle,41,5,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:40,09,40,In,Bus,41,1,80.0,0.0,0.0,0
2023-10-24,2023,10,24,09:40,09,40,In,Car,5,19,1.5789473684210527,0.0,0.0,0
2023-10-24,2023,10,24,09:40,09,40,In,Motorbike,5,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:40,09,40,In,Taxi,5,3,1.3333333333333333,0.0,1.0,1
2023-10-24,2023,10,24,09:40,09,40,In,Van,5,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:40,09,40,Out,Bicycle,14,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:40,09,40,Out,Bus,56,3,27.200000000000003,0.0,0.0,0
2023-10-24,2023,10,24,09:40,09,40,Out,Car,14,5,1.4,0.0,0.0,0
2023-10-24,2023,10,24,09:40,09,40,Out,Van,56,2,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:45,09,45,In,Bicycle,41,3,1.3333333333333333,0.0,0.0,0
2023-10-24,2023,10,24,09:45,09,45,In,Bus,41,3,80.0,0.0,0.0,0
2023-10-24,2023,10,24,09:45,09,45,In,Car,41,28,1.8214285714285714,0.0,0.0,0
2023-10-24,2023,10,24,09:45,09,45,In,Motorbike,5,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:45,09,45,In,Taxi,41,1,2.0,0.0,0.0,0
2023-10-24,2023,10,24,09:45,09,45,Out,Bus,14,1,2.4,0.0,0.0,0
2023-10-24,2023,10,24,09:45,09,45,Out,Car,56,5,1.0,0.0,1.0,1
2023-10-24,2023,10,24,09:45,09,45,Out,Motorbike,71,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:45,09,45,Out,Scooter,56,1,1.0,0.0,1.0,1
2023-10-24,2023,10,24,09:45,09,45,Out,Taxi,14,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:45,09,45,Out,Van,56,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:50,09,50,In,Bicycle,5,4,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:50,09,50,In,Bus,5,2,61.99999999999999,0.0,0.0,0
2023-10-24,2023,10,24,09:50,09,50,In,Car,5,38,1.605263157894737,0.0,0.0,0
2023-10-24,2023,10,24,09:50,09,50,In,Scooter,5,1,1.0,0.0,1.0,1
2023-10-24,2023,10,24,09:50,09,50,In,Van,5,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:50,09,50,Out,Bus,56,5,32.0,0.0,0.0,0
2023-10-24,2023,10,24,09:50,09,50,Out,Car,56,9,1.7777777777777777,0.0,0.0,0
2023-10-24,2023,10,24,09:50,09,50,Out,Van,71,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:55,09,55,In,Bicycle,41,2,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:55,09,55,In,Bus,5,2,80.0,0.0,0.0,0
2023-10-24,2023,10,24,09:55,09,55,In,Car,5,36,1.6944444444444444,0.0,0.0,0
2023-10-24,2023,10,24,09:55,09,55,In,Lorry,5,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:55,09,55,In,Scooter,5,2,1.0,0.0,2.0,1
2023-10-24,2023,10,24,09:55,09,55,In,Taxi,27,2,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:55,09,55,In,Van,5,2,2.0,0.0,0.0,0
2023-10-24,2023,10,24,09:55,09,55,Out,Bicycle,71,2,2.0,0.0,2.0,1
2023-10-24,2023,10,24,09:55,09,55,Out,Bus,71,1,4.0,0.0,0.0,0
2023-10-24,2023,10,24,09:55,09,55,Out,Car,71,9,1.3333333333333333,0.0,2.0,1
2023-10-24,2023,10,24,09:55,09,55,Out,Lorry,56,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,09:55,09,55,Out,Van,71,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,10:00,10,00,In,Bicycle,27,3,1.0,0.0,0.0,0
2023-10-24,2023,10,24,10:00,10,00,In,Car,27,20,1.45,0.0,1.0,1
2023-10-24,2023,10,24,10:00,10,00,In,Lorry,41,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,10:00,10,00,In,Scooter,5,3,1.0,0.0,3.0,1
2023-10-24,2023,10,24,10:00,10,00,In,Taxi,5,1,2.0,0.0,0.0,0
2023-10-24,2023,10,24,10:00,10,00,Out,Bicycle,71,1,2.0,0.0,1.0,1
2023-10-24,2023,10,24,10:00,10,00,Out,Bus,7,1,0.0,0.0,0.0,0
2023-10-24,2023,10,24,10:00,10,00,Out,Car,71,8,1.5,0.0,0.0,0
2023-10-24,2023,10,24,10:00,10,00,Out,Taxi,14,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,10:00,10,00,Out,Van,56,2,2.0,0.0,0.0,0
2023-10-24,2023,10,24,10:05,10,05,In,Bicycle,27,3,1.0,0.0,0.0,0
2023-10-24,2023,10,24,10:05,10,05,In,Bus,27,4,76.0,0.0,0.0,0
2023-10-24,2023,10,24,10:05,10,05,In,Car,27,35,1.4,0.0,0.0,0
